,player_id,age,player_height,player_weight,college,country,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
0,1,37.0,205.74,104.32616,Texas Christian,USA,70,3.0,4.2,0.7,-5.2,0.084,0.237,0.114,0.489,0.069
1,2,33.0,160.02,63.956472,Wake Forest,USA,61,5.7,2.2,5.4,-8.4,0.02,0.07400000000000001,0.129,0.4920000000000001,0.344
2,3,27.0,193.04,95.25431999999999,Indiana,USA,36,18.8,5.6,5.2,5.6,0.018000000000000002,0.154,0.278,0.519,0.25
3,4,21.0,195.58,99.79024,Cincinnati,USA,42,2.5,1.3,1.1,-4.2,0.03,0.115,0.171,0.4,0.174
4,5,23.0,215.9,122.46984,None,USA,26,3.3,3.4,0.3,-7.8,0.069,0.221,0.112,0.551,0.037000000000000005
5,6,23.0,187.96,85.275296,West Florida,USA,8,1.5,1.5,2.9,-30.5,0.038,0.105,0.149,0.248,0.418
6,7,26.0,190.5,91.171992,Detroit Mercy,USA,74,12.4,2.5,2.0,-1.2,0.019,0.091,0.238,0.4920000000000001,0.124
7,8,27.0,200.66,99.79024,Southern California,USA,74,27.3,5.2,3.9,3.3,0.03,0.134,0.342,0.552,0.204
8,9,32.0,210.82,113.398,Auburn,Ireland,42,3.4,1.7,0.4,-4.9,0.067,0.147,0.213,0.517,0.071
9,10,28.0,208.28,117.93392,Washington State,Australia,70,6.6,4.5,0.5,6.8,0.114,0.206,0.17600000000000002,0.618,0.049
10,11,24.0,198.12,101.151016,San Jose State,France,49,9.3,3.8,1.0,-2.7,0.062,0.098,0.188,0.486,0.062
11,12,23.0,193.04,90.7184,Duke,USA,67,8.9,1.9,1.5,-2.1,0.016,0.08,0.195,0.523,0.116
12,13,22.0,203.2,109.31567199999999,Arizona,USA,78,12.0,5.5,0.6,-5.3,0.056,0.205,0.237,0.515,0.044
13,14,25.0,210.82,104.32616,None,Serbia and Montenegro,61,3.3,1.8,0.3,-11.5,0.081,0.187,0.222,0.472,0.069
14,15,33.0,193.04,98.883056,Villanova,USA,69,5.2,2.2,2.0,-7.0,0.006999999999999999,0.124,0.145,0.506,0.153
15,16,21.0,203.2,97.52228,Louisiana State,USA,74,6.8,4.6,1.2,-1.3,0.086,0.212,0.198,0.486,0.11
16,17,29.0,187.96,86.18248,New Mexico State,USA,72,4.7,1.5,1.8,10.4,0.037000000000000005,0.079,0.17800000000000002,0.461,0.17800000000000002
17,18,28.0,175.26,83.91452,Washington,USA,76,28.9,2.7,5.9,5.0,0.019,0.07,0.337,0.625,0.305
18,19,36.0,208.28,99.79024,None,Turkey,62,3.7,1.6,0.6,0.1,0.008,0.152,0.146,0.602,0.08
19,20,33.0,200.66,96.161504,Creighton,USA,71,12.0,4.0,2.9,2.9,0.011,0.124,0.141,0.653,0.127
20,21,28.0,185.42,77.11064,None,USA,14,5.2,2.2,3.1,-13.1,0.022,0.131,0.191,0.478,0.331
21,22,40.0,213.36,111.13004,None,Germany,77,12.0,5.7,1.6,-2.0,0.012,0.227,0.199,0.575,0.098
22,23,29.0,200.66,88.45044,Louisville,Dominican Republic,58,9.7,2.3,1.2,-5.6,0.019,0.093,0.172,0.551,0.079
23,24,27.0,182.88,80.73937600000002,Xavier,USA,12,0.7,0.6,1.1,9.6,0.0,0.159,0.16899999999999998,0.28800000000000003,0.394
24,25,28.0,185.42,92.98636,North Carolina,USA,60,11.4,2.5,6.5,4.1,0.016,0.076,0.21,0.491,0.32
25,26,26.0,208.28,113.398,Kansas,USA,69,12.0,8.6,1.2,-2.2,0.092,0.23,0.203,0.495,0.062
26,27,29.0,193.04,96.615096,Villanova,USA,82,10.8,1.5,2.0,-2.8,0.009000000000000001,0.058,0.185,0.55,0.116
27,28,31.0,195.58,88.45044,Villanova,USA,1,1.0,3.0,0.0,-24.3,0.0,0.333,0.16899999999999998,0.129,0.0
28,29,22.0,193.04,90.7184,Kentucky,USA,53,3.6,0.9,0.8,-0.6,0.013,0.069,0.134,0.5429999999999999,0.093
29,30,23.0,205.74,108.86208,Xavier,USA,71,3.8,4.2,0.8,-5.1,0.135,0.242,0.151,0.519,0.12
30,31,27.0,195.58,86.18248,Arizona,USA,4,10.8,3.0,2.3,-4.8,0.023,0.092,0.193,0.425,0.113
31,32,21.0,198.12,95.25431999999999,Kentucky,USA,54,24.9,4.5,4.7,-9.3,0.013,0.112,0.301,0.561,0.233
32,33,23.0,203.2,102.0582,North Carolina,USA,82,10.1,5.5,1.4,12.6,0.056,0.151,0.149,0.573,0.068
33,34,26.0,200.66,92.98636,Memphis,USA,68,4.7,2.0,0.5,-4.5,0.033,0.14800000000000002,0.17800000000000002,0.515,0.07
34,35,30.0,205.74,99.79024,Iowa,USA,68,1.3,1.3,0.4,-5.0,0.054000000000000006,0.101,0.106,0.338,0.062
35,36,25.0,205.74,99.79024,Duke,United Kingdom,70,17.6,7.3,2.0,0.9,0.056,0.156,0.217,0.531,0.08800000000000001
36,37,30.0,210.82,113.398,Oklahoma,USA,11,2.2,2.5,0.1,-18.7,0.112,0.232,0.135,0.478,0.018000000000000002
37,38,31.0,210.82,120.20188,Mississippi State,USA,76,7.1,7.4,0.6,11.5,0.14400000000000002,0.212,0.129,0.642,0.034
38,39,28.0,182.88,83.007336,Texas,USA,62,7.5,1.5,3.2,-1.4,0.008,0.081,0.183,0.575,0.257
39,40,27.0,213.36,114.758776,North Carolina,USA,51,3.5,2.4,0.8,0.2,0.08800000000000001,0.16699999999999998,0.16399999999999998,0.508,0.125
40,41,23.0,213.36,113.398,Bradley,USA,39,2.6,1.7,0.3,-0.8,0.057,0.217,0.196,0.544,0.07200000000000001
41,42,32.0,195.58,94.800728,Temple,USA,68,2.2,2.5,1.5,0.2,0.019,0.155,0.07,0.51,0.135
42,43,26.0,187.96,86.18248,Florida State,USA,79,5.2,2.8,4.1,4.0,0.031,0.116,0.14,0.522,0.282
43,44,26.0,195.58,92.98636,Georgia,USA,82,11.4,2.9,1.3,-3.7,0.022,0.08800000000000001,0.175,0.568,0.077
44,45,24.0,205.74,95.25431999999999,Maryland,USA,35,1.0,0.5,0.3,-11.5,0.024,0.078,0.139,0.35200000000000004,0.099
45,46,25.0,208.28,108.86208,Duke,USA,10,1.8,1.8,0.0,-43.7,0.28600000000000003,0.364,0.241,0.61,0.0
46,47,32.0,203.2,99.79024,Michigan,USA,27,17.5,3.7,2.6,4.2,0.011,0.108,0.224,0.542,0.118
47,48,23.0,198.12,102.0582,Rice,USA,9,1.4,0.2,0.3,-18.3,0.0,0.069,0.22,0.368,0.13
48,49,32.0,203.2,97.52228,Butler Community College,USA,81,20.6,5.0,3.7,1.4,0.031,0.121,0.275,0.518,0.17
49,50,24.0,195.58,98.883056,Jackson State,USA,4,1.0,0.3,0.0,-33.6,0.0,0.111,0.253,0.29600000000000004,0.0
50,51,23.0,208.28,113.398,Cal State-Fullerton,Senegal,27,2.3,2.1,0.1,0.3,0.084,0.193,0.146,0.444,0.012
51,52,33.0,185.42,83.91452,Arkansas,USA,32,6.5,1.1,2.1,-8.6,0.025,0.066,0.24,0.475,0.233
52,53,27.0,193.04,94.800728,Louisiana State,USA,13,3.2,1.9,2.0,14.3,0.06,0.105,0.159,0.348,0.205
53,54,30.0,182.88,88.45044,Texas-El Paso,USA,81,20.3,3.4,8.6,8.9,0.018000000000000002,0.083,0.264,0.532,0.404
54,55,24.0,185.42,80.28578399999998,St. John's (NY),USA,19,3.1,0.9,1.8,1.2,0.026,0.067,0.175,0.401,0.238
55,56,27.0,195.58,88.45044,None,Italy,73,9.6,1.9,2.0,-1.6,0.008,0.077,0.189,0.513,0.132
56,57,31.0,210.82,117.93392,Kansas,Russia,25,0.9,1.0,0.1,-3.2,0.14300000000000002,0.154,0.134,0.527,0.052000000000000005
57,58,23.0,198.12,99.79024,None,USA,81,15.2,3.7,2.8,7.6,0.023,0.128,0.238,0.5760000000000001,0.172
58,59,25.0,198.12,101.151016,San Jose State,France,61,11.4,4.8,1.6,-1.6,0.067,0.126,0.218,0.477,0.098
59,60,31.0,187.96,83.91452,None,France,66,20.3,3.0,7.6,10.7,0.01,0.091,0.28,0.588,0.396
60,61,23.0,198.12,101.151016,California,USA,50,20.4,6.4,2.2,6.5,0.031,0.14800000000000002,0.245,0.589,0.1
61,62,32.0,190.5,81.64656,Syracuse,USA,5,0.4,0.4,1.2,15.8,0.0,0.08,0.107,0.5,0.353
62,63,24.0,198.12,95.707912,Washington,USA,78,22.6,4.7,5.1,8.9,0.044,0.115,0.274,0.573,0.243
63,64,22.0,203.2,108.86208,Louisville,USA,39,3.6,1.7,0.4,5.0,0.076,0.108,0.14400000000000002,0.635,0.067
64,65,36.0,198.12,92.98636,Pepperdine,USA,7,3.7,1.9,2.0,-0.1,0.012,0.073,0.095,0.416,0.115
65,66,26.0,193.04,87.543256,Oklahoma State,USA,67,6.6,1.4,2.7,-6.2,0.019,0.087,0.214,0.526,0.277
66,67,22.0,195.58,95.25431999999999,None,Congo,44,6.9,2.8,0.8,-10.4,0.031,0.121,0.173,0.476,0.061
67,68,23.0,198.12,102.0582,Nevada-Las Vegas,USA,50,10.1,3.5,1.6,-6.4,0.049,0.115,0.183,0.5429999999999999,0.109
68,69,26.0,200.66,117.93392,Cincinnati,USA,78,5.8,4.2,0.3,-4.4,0.14,0.136,0.145,0.58,0.028
69,70,27.0,195.58,99.79024,Morehouse,USA,27,6.1,1.9,0.7,-9.4,0.08900000000000001,0.092,0.204,0.591,0.105
70,71,28.0,205.74,117.93392,Louisville,USA,33,3.2,3.4,0.2,-3.1,0.112,0.184,0.15,0.444,0.029
71,72,23.0,203.2,97.52228,Miami (FL),USA,6,1.2,0.3,0.0,-10.0,0.0,0.095,0.194,0.354,0.0
72,73,27.0,200.66,97.52228,Wisconsin,USA,82,22.6,6.3,5.3,0.0,0.038,0.121,0.252,0.522,0.213
73,74,34.0,193.04,94.347136,Missouri,USA,75,5.7,2.0,1.6,4.9,0.025,0.095,0.147,0.575,0.139
74,75,23.0,200.66,99.79024,Texas,USA,60,6.7,3.2,0.9,-4.0,0.033,0.16399999999999998,0.188,0.507,0.084
75,76,25.0,185.42,83.91452,Ohio State,USA,80,14.6,2.8,6.1,9.0,0.018000000000000002,0.079,0.209,0.5489999999999999,0.287
76,77,25.0,203.2,99.336648,Creighton,USA,66,9.0,2.7,0.9,-3.1,0.015,0.117,0.165,0.5539999999999999,0.06
77,78,26.0,182.88,86.18248,Weber State,USA,73,3.7,1.5,1.1,-4.3,0.02,0.117,0.16399999999999998,0.484,0.161
78,79,37.0,180.34,81.64656,Southern,USA,68,7.9,1.0,4.2,-7.1,0.012,0.047,0.197,0.531,0.35600000000000004
79,80,24.0,187.96,87.089664,Kentucky,USA,77,10.1,2.2,2.2,-9.3,0.024,0.086,0.254,0.452,0.194
80,81,24.0,187.96,88.45044,Washington,USA,7,0.0,1.0,1.3,-10.8,0.065,0.085,0.061,0.0,0.3
81,82,26.0,193.04,82.553744,Indiana,USA,28,3.3,0.5,0.4,3.6,0.013,0.063,0.245,0.476,0.1
82,83,23.0,208.28,129.27372,Massachusetts,USA,22,1.5,1.5,0.0,-27.2,0.08900000000000001,0.208,0.152,0.456,0.015
83,84,22.0,208.28,111.13004,Georgia,USA,24,2.4,1.0,0.1,-28.3,0.038,0.206,0.261,0.445,0.05
84,85,34.0,208.28,111.583632,Providence,USA,79,13.1,7.9,1.7,6.2,0.108,0.182,0.2,0.563,0.08900000000000001
85,86,25.0,201.0,111.0,Connecticut,USA,23,2.5,2.5,0.4,-1.3,0.133,0.206,0.163,0.457,0.075
86,87,25.0,200.66,97.52228,Washington State,USA,77,21.7,3.2,2.9,15.8,0.012,0.092,0.275,0.591,0.13699999999999998
87,88,28.0,195.58,95.25431999999999,Gonzaga,USA,33,3.3,1.0,0.6,-3.8,0.01,0.106,0.15,0.517,0.097
88,89,29.0,190.5,86.18248,Arizona,USA,3,0.3,0.0,1.3,-29.6,0.0,0.0,0.228,0.129,0.667
89,90,28.0,193.04,86.18248,Kansas,USA,38,2.1,0.6,0.9,-9.9,0.025,0.085,0.17,0.612,0.25
90,91,32.0,203.2,108.86208,Wake Forest,USA,55,7.8,3.2,2.5,-4.6,0.018000000000000002,0.123,0.177,0.522,0.16699999999999998
91,92,30.0,190.5,90.7184,Connecticut,USA,75,11.2,1.7,1.9,-15.4,0.013,0.087,0.276,0.515,0.18
92,93,21.0,208.28,111.13004,None,USA,55,20.6,9.0,1.4,-2.8,0.08800000000000001,0.188,0.274,0.536,0.07
93,94,31.0,185.42,83.91452,Minnesota,USA,50,13.8,3.5,2.1,4.7,0.052000000000000005,0.111,0.265,0.5379999999999999,0.171
94,95,35.0,208.28,115.66596,Connecticut,USA,26,4.4,4.6,0.3,0.3,0.12,0.175,0.133,0.545,0.028
95,96,26.0,205.74,108.86208,North Carolina State,USA,60,4.2,2.9,0.5,-9.2,0.115,0.16899999999999998,0.194,0.479,0.06
96,97,23.0,190.5,83.91452,Arkansas,USA,8,3.6,1.5,0.9,-2.1,0.019,0.099,0.16699999999999998,0.482,0.123
97,98,24.0,198.12,95.707912,Maryland,Venezuela,70,3.6,1.0,2.2,-6.1,0.017,0.094,0.17,0.493,0.266
98,99,29.0,210.82,111.13004,Arizona,USA,64,10.5,5.9,1.4,4.3,0.051,0.2,0.195,0.519,0.077
99,100,35.0,210.82,106.59412,Massachusetts,USA,62,10.3,11.1,2.0,-5.3,0.094,0.32,0.158,0.556,0.107
100,101,22.0,205.74,103.418976,None,Latvia,39,4.2,2.5,0.8,-2.3,0.032,0.132,0.145,0.5539999999999999,0.095
101,102,29.0,190.5,86.18248,Virginia Tech,USA,54,6.3,1.9,3.0,-4.5,0.009000000000000001,0.09,0.166,0.519,0.244
102,103,28.0,220.98,117.93392,None,Lithuania,81,17.2,7.5,1.6,-7.9,0.108,0.172,0.279,0.516,0.101
103,104,39.0,190.5,83.91452,None,Argentina,59,2.5,1.9,2.2,-2.7,0.05,0.103,0.112,0.482,0.235
104,105,32.0,195.58,97.52228,Kentucky,USA,5,4.2,2.2,0.6,-19.7,0.059,0.081,0.135,0.453,0.058
105,106,30.0,182.88,86.18248,Weber State,USA,6,2.3,0.7,1.8,-21.1,0.0,0.154,0.131,0.778,0.44
106,107,31.0,200.66,97.975872,Arizona,USA,15,12.0,6.2,1.2,-4.3,0.049,0.147,0.195,0.435,0.061
107,108,22.0,190.5,94.800728,None,USA,14,1.4,0.9,0.1,-3.5,0.023,0.157,0.124,0.448,0.032
108,109,29.0,208.28,113.398,Kentucky,USA,51,5.6,4.5,0.2,0.1,0.134,0.207,0.184,0.5539999999999999,0.02
109,110,35.0,203.2,99.79024,Houston,USA,32,2.3,2.4,0.4,-0.8,0.11,0.14800000000000002,0.106,0.61,0.065
110,111,25.0,205.74,104.32616,Mississippi State,USA,13,0.6,0.7,0.2,-16.3,0.043,0.14300000000000002,0.133,0.457,0.107
111,112,24.0,208.28,111.13004,None,Democratic Republic of the Congo,81,15.1,8.8,1.0,7.4,0.1,0.191,0.196,0.5760000000000001,0.051
112,113,21.0,215.9,101.151016,None,South Sudan,74,4.8,3.0,0.6,-5.0,0.064,0.13,0.147,0.499,0.055
113,114,26.0,213.36,118.38751200000002,Purdue,USA,76,13.6,8.2,2.0,-5.3,0.128,0.193,0.204,0.5720000000000001,0.124
114,115,32.0,208.28,113.398,Kentucky,USA,58,7.9,5.2,0.5,-0.8,0.138,0.238,0.21,0.578,0.049
115,116,26.0,213.36,119.748288,Arizona,USA,4,0.8,1.0,0.3,-47.4,0.059,0.214,0.134,0.387,0.125
116,117,26.0,198.12,84.821704,None,Russia,42,10.3,2.4,2.5,-8.5,0.031,0.111,0.258,0.541,0.26
117,118,29.0,198.12,90.7184,Texas-El Paso,USA,23,0.8,1.3,1.1,9.3,0.005,0.153,0.051,0.684,0.187
118,119,27.0,195.58,96.161504,Virginia,USA,80,9.1,1.6,1.7,-1.7,0.012,0.081,0.19,0.573,0.133
119,120,33.0,210.82,111.13004,North Carolina State,USA,32,3.3,4.0,0.4,-5.4,0.142,0.264,0.16899999999999998,0.521,0.07
120,121,22.0,208.28,108.408488,Louisiana State,USA,27,5.7,3.2,0.6,-5.8,0.1,0.15,0.182,0.534,0.065
121,122,35.0,190.5,80.73937600000002,Santa Clara,Canada,74,15.7,3.0,9.7,5.2,0.01,0.08900000000000001,0.211,0.615,0.403
122,123,32.0,205.74,111.13004,Seton Hall,USA,41,9.3,5.2,1.1,3.3,0.084,0.18600000000000005,0.16699999999999998,0.589,0.07200000000000001
123,124,39.0,218.44,120.20188,Georgetown,Congo,80,4.0,5.3,0.1,10.0,0.147,0.251,0.13,0.575,0.014
124,125,37.0,190.5,88.45044,St. John's (NY),USA,82,8.4,3.8,7.4,-6.7,0.027000000000000003,0.126,0.154,0.536,0.405
125,126,24.0,182.88,73.028312,Oregon,USA,80,11.2,2.0,3.0,4.2,0.021,0.071,0.231,0.521,0.201
126,127,27.0,205.74,97.52228,Kentucky,USA,82,14.3,5.2,2.8,6.1,0.057,0.114,0.19,0.534,0.127
127,128,25.0,198.12,97.52228,Bradley,USA,16,3.6,1.7,0.6,-7.3,0.03,0.119,0.162,0.461,0.083
128,129,33.0,203.2,113.398,Connecticut,USA,58,9.7,5.3,1.7,-1.2,0.043,0.194,0.203,0.544,0.121
129,130,26.0,213.36,117.93392,Georgia Tech,USA,20,11.3,5.6,0.9,2.2,0.077,0.156,0.192,0.5579999999999999,0.051
130,131,23.0,205.74,103.872568,None,Serbia and Montenegro,74,11.9,3.7,1.4,3.3,0.046,0.124,0.213,0.56,0.099
131,132,23.0,182.88,92.98636,Villanova,USA,77,7.6,2.5,3.6,-4.5,0.018000000000000002,0.12,0.18,0.547,0.268
132,133,32.0,200.66,92.98636,None,USA,41,12.1,3.2,0.6,4.6,0.016,0.124,0.219,0.5660000000000001,0.045
133,134,29.0,231.14,137.438376,None,USA,30,3.5,2.3,0.3,4.8,0.103,0.163,0.202,0.4920000000000001,0.056
134,135,24.0,210.82,102.0582,Duquesne,USA,2,0.0,2.0,0.0,-39.9,0.188,0.2,0.213,0.0,0.0
135,136,25.0,190.5,88.45044,Iowa State,USA,73,7.8,3.6,7.5,3.1,0.03,0.099,0.158,0.468,0.378
136,137,25.0,200.66,92.98636,North Carolina,USA,37,3.3,1.8,0.7,-7.5,0.034,0.151,0.117,0.583,0.1
137,138,32.0,208.28,131.088088,None,USA,66,8.1,4.2,0.9,-5.8,0.086,0.251,0.26,0.526,0.114
138,139,27.0,213.36,120.20188,Ohio State,USA,78,6.8,5.4,0.4,-7.1,0.122,0.19,0.155,0.54,0.034
139,140,34.0,210.82,104.32616,North Carolina,USA,66,12.0,7.4,1.4,1.3,0.031,0.239,0.18600000000000005,0.52,0.07
140,141,33.0,210.82,104.32616,Iowa,USA,9,2.1,1.3,0.6,-17.0,0.031,0.108,0.122,0.426,0.08800000000000001
141,142,31.0,205.74,112.490816,Wake Forest,Lithuania,77,7.4,2.9,1.2,-5.4,0.058,0.121,0.172,0.57,0.101
142,143,22.0,200.66,102.0582,Virginia,USA,61,12.3,4.4,1.8,-5.7,0.02,0.113,0.174,0.516,0.079
143,144,27.0,195.58,83.91452,Villanova,USA,82,11.8,3.4,5.7,-0.9,0.022,0.08900000000000001,0.183,0.47,0.262
144,145,27.0,208.28,115.66596,Villanova,USA,36,5.4,2.8,0.5,-4.9,0.08800000000000001,0.13699999999999998,0.18600000000000005,0.512,0.062
145,146,23.0,210.82,121.562656,None,Brazil,1,0.0,0.0,0.0,-96.1,0.0,0.0,0.5,0.0,0.0
146,147,21.0,190.5,79.83219199999998,None,Brazil,70,7.9,1.8,2.4,-4.0,0.018000000000000002,0.075,0.183,0.5529999999999999,0.175
147,148,20.0,213.36,111.13004,Washington,USA,71,4.7,3.2,0.6,-4.4,0.087,0.205,0.191,0.486,0.076
148,149,22.0,195.58,83.46092800000002,None,USA,14,5.1,1.1,0.7,-6.0,0.014,0.063,0.154,0.5670000000000001,0.063
149,150,25.0,205.74,108.86208,None,USA,77,16.5,8.5,3.3,1.8,0.061,0.233,0.249,0.54,0.168
150,151,25.0,185.42,79.3786,Connecticut,USA,53,4.1,1.2,1.3,2.7,0.019,0.122,0.224,0.5329999999999999,0.2
151,152,26.0,198.12,93.893544,Arizona,USA,82,17.1,6.5,5.8,-4.3,0.03,0.168,0.218,0.535,0.238
152,153,22.0,182.88,79.3786,Wake Forest,USA,43,2.3,1.1,1.8,-4.4,0.018000000000000002,0.101,0.159,0.406,0.268
153,154,28.0,187.96,90.7184,Utah,USA,82,14.8,4.5,6.1,2.5,0.051,0.097,0.206,0.541,0.28300000000000003
154,155,32.0,213.36,124.7378,Clemson,USA,78,13.1,7.8,1.3,4.3,0.076,0.218,0.23,0.505,0.08
155,156,33.0,218.44,127.00576,Kansas,USA,60,2.4,3.8,1.0,-9.4,0.125,0.211,0.112,0.503,0.122
156,157,22.0,208.28,111.13004,None,USA,80,26.0,8.9,1.6,10.8,0.08800000000000001,0.177,0.28600000000000003,0.617,0.075
157,158,26.0,205.74,99.79024,Duke,United Kingdom,82,17.4,5.8,2.8,8.3,0.043,0.126,0.208,0.5489999999999999,0.119
158,159,26.0,210.82,102.0582,Massachusetts,USA,59,10.2,7.8,0.8,4.8,0.136,0.209,0.193,0.529,0.053
159,160,22.0,200.66,99.79024,None,USA,5,1.8,1.0,0.4,-27.6,0.0,0.14300000000000002,0.115,0.414,0.067
160,161,33.0,203.2,99.79024,Providence,USA,28,3.3,1.8,0.5,-6.5,0.034,0.141,0.14400000000000002,0.496,0.065
161,162,29.0,195.58,95.25431999999999,None,Croatia,37,10.6,1.9,1.7,-6.3,0.02,0.073,0.23,0.482,0.128
162,163,27.0,193.04,86.636072,Purdue,USA,59,7.5,2.3,1.7,-1.0,0.017,0.092,0.16,0.5479999999999999,0.118
163,164,22.0,208.28,97.52228,Louisville,USA,14,3.9,3.4,0.4,-6.8,0.091,0.19,0.16399999999999998,0.516,0.052000000000000005
164,165,21.0,213.36,99.336648,None,USA,78,7.4,3.1,0.8,-1.6,0.045,0.119,0.17600000000000002,0.5379999999999999,0.064
165,166,26.0,195.58,83.46092800000002,Saint Louis,USA,61,22.0,6.3,4.7,2.8,0.034,0.151,0.264,0.523,0.214
166,167,23.0,210.82,109.76926399999999,None,USA,72,19.0,10.5,1.6,1.7,0.08199999999999999,0.225,0.251,0.521,0.079
